341,-1,1437,376,166.4,374.8,1
341,-1,1133,393,158.6,356.4,1
341,-1,1584,401,98.4,304.1,0.999
341,-1,1634,405,126,302.8,0.999
361,-1,1653,433,97.7,234.6,1
361,-1,1094,374,177.5,388.5,1
361,-1,1699,530,97.4,212.1,1
361,-1,1496,401,138.8,308.9,1
361,-1,1722,406,117.2,310.5,1
361,-1,1404,404,140.9,302.6,1
361,-1,1800,404,82.5,251,0.987
361,-1,104,508,90,252.2,0.832
361,-1,1585,405,128.9,276.1,0.567
381,-1,1045,355,165.6,447.4,1
381,-1,308,275,209,672.3,1
381,-1,1708,432,89.2,228.1,1
381,-1,1622,384,133,304.3,1
381,-1,1483,416,104.7,277.8,1
381,-1,1779,455,61.6,186,0.998
381,-1,1827,392,91.2,315.3,0.962
401,-1,613,311,227.2,536.9,1
401,-1,1718,391,127.4,279.1,1
401,-1,1549,422,103.4,249.8,1
401,-1,1829,449,63.2,192.6,1
401,-1,1210,462,70.3,183.7,1
401,-1,910,337,213.3,506.8,1
421,-1,1636,422,100.5,235.1,1
421,-1,898,337,145.6,458.1,1
421,-1,1794,387,123.1,284.7,1
421,-1,700,261,244.8,660.7,1
421,-1,1290,452,59.7,196.3,1
421,-1,1745,400,94.6,268.9,0.723
441,-1,430,206,298.4,787.1,1
441,-1,1696,422,90.2,231.9,1
441,-1,1065,375,150.5,396.8,1
441,-1,1209,463,67.3,171.3,1
441,-1,1735,410,109,252.2,0.999
441,-1,1827,408,93,258.9,0.999
441,-1,1368,452,59.3,197.4,0.999
441,-1,-38,246,198.8,711.6,0.873
441,-1,1673,487,37.4,100.7,0.434
461,-1,1439,448,71.9,197.2,1
461,-1,1252,386,122.4,351,1
461,-1,1670,403,133.4,281.1,1
461,-1,182,228,244.8,723.5,0.999
461,-1,1776,408,107.7,263.6,0.999
461,-1,-38,152,406,1006.4,0.999
481,-1,1539,403,115.9,274.8,1
481,-1,402,317,239.7,551.5,1
481,-1,1614,413,115.2,255.5,1
481,-1,1382,388,121.4,313.2,1
481,-1,1791,425,77.2,210,1
481,-1,1199,458,68.5,192.9,1
481,-1,1841,421,66.3,212.3,0.992
501,-1,238,246,315.9,711.8,1
501,-1,1289,457,94.5,187.8,1
501,-1,1395,433,104.2,247.5,1
501,-1,592,321,160.3,511.4,1
501,-1,1825,431,72.7,199.7,1
501,-1,1496,406,100.1,282.9,0.999
501,-1,1603,458,81.4,181.9,0.999
501,-1,1672,473,58.1,123.6,0.843
521,-1,684,254,235.1,630.6,1
521,-1,1295,436,95,224.6,1
521,-1,1661,442,68,208.2,1
521,-1,1415,453,75.5,208.6,1
521,-1,1349,436,100.1,233.7,0.999
521,-1,1581,413,109.2,271.6,0.999
521,-1,1843,397,91,236.9,0.994
