781,-1,64,161,38,107.8,0.998
781,-1,347,162,36.7,116,0.998
781,-1,326,185,21.1,67.5,0.997
781,-1,375,24,175.8,425.9,0.992
781,-1,444,17,202,475.5,0.895
781,-1,103,168,34.1,101.5,0.79
801,-1,227,125,72.8,228.7,1
801,-1,156,179,34.5,104.5,1
801,-1,84,162,41.4,120.9,0.999
801,-1,278,55,203.7,392.2,0.998
801,-1,205,188,26.5,80.7,0.998
801,-1,55,158,44.3,128.5,0.996
801,-1,20,145,46.7,148.9,0.992
801,-1,179,184,26.9,79,0.99
801,-1,425,6,104.3,439.7,0.754
821,-1,313,127,66.7,217,1
821,-1,410,0,199.4,477.2,0.999
821,-1,250,192,33.9,101.9,0.999
821,-1,215,171,34.6,119,0.999
821,-1,278,186,29,84.7,0.998
821,-1,73,140,49.7,161.9,0.998
821,-1,365,174,41.5,116.4,0.993
821,-1,145,152,59.6,171.9,0.992
821,-1,34,129,53.2,183,0.986
821,-1,196,162,35.1,107.3,0.932
821,-1,-5,134,47,173.8,0.555
821,-1,376,145,63.6,167.2,0.42
